Freq.,Free Freq.,Size,Surface Form,Establishment turn,Spanning,Priming,First Speaker,Turns,Span Lists,Dialogue id,Speakers,Experiment
12,4,1,the,27,95,1,A,"24,27,80,81,83,85,104,106,109,116,118,119","[[24, 27], [80, 81, 83, 85], [104, 106, 109], [106, 109], [116, 118, 119]]",3014,"A,M",Finetune DialoGPT - Normal
4,0,1,uh-huh,73,33,12,A,"68,73,96,101","[[68, 73], [96, 101]]",3014,"A,M",Finetune DialoGPT - Normal
6,2,1,it,65,7,3,A,"60,62,64,65,66,67","[[60, 62, 64, 65], [62, 64, 65, 66, 67]]",3014,"A,M",Finetune DialoGPT - Normal
5,1,1,that,33,63,1,A,"30,33,35,88,93","[[30, 33, 35], [88, 93]]",3014,"A,M",Finetune DialoGPT - Normal
2,0,1,just,111,5,1,A,"106,111","[[106, 111]]",3014,"A,M",Finetune DialoGPT - Normal
2,0,1,they,93,5,1,A,"88,93","[[88, 93]]",3014,"A,M",Finetune DialoGPT - Normal
2,0,1,listen,121,5,1,A,"116,121","[[116, 121]]",3014,"A,M",Finetune DialoGPT - Normal
2,0,3,a little bit,103,5,3,A,"98,103","[[98, 103]]",3020,"A,M",Finetune DialoGPT - Normal
4,0,2,yeah .,85,45,1,A,"82,85,122,127","[[82, 85], [122, 127]]",3020,"A,M",Finetune DialoGPT - Normal
4,0,2,", that",65,5,2,A,"64,65,66,69","[[64, 65, 66, 69], [66, 69]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,2,a little,103,5,3,A,"98,103","[[98, 103]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,2,", in",93,5,3,A,"88,93","[[88, 93]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,2,and they,43,5,1,A,"38,43","[[38, 43]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,2,been to,59,3,1,A,"56,59","[[56, 59]]",3020,"A,M",Finetune DialoGPT - Normal
15,3,1,i,9,95,1,A,"4,9,24,27,68,69,73,84,88,89,91,92,93,96,99","[[4, 9], [24, 27], [68, 69, 73], [84, 88, 89], [88, 89, 91, 92, 93], [92, 93], [96, 99]]",3020,"A,M",Finetune DialoGPT - Normal
7,1,1,oh,23,99,2,A,"18,23,92,93,112,114,117","[[18, 23], [92, 93], [112, 114, 117], [114, 117]]",3020,"A,M",Finetune DialoGPT - Normal
13,1,1,a,27,103,5,A,"24,27,40,43,58,61,88,90,93,98,103,124,127","[[24, 27], [40, 43], [58, 61], [88, 90, 93], [90, 93], [98, 103], [124, 127]]",3020,"A,M",Finetune DialoGPT - Normal
9,3,1,yeah,85,45,1,A,"82,85,106,111,120,122,124,125,127","[[82, 85], [106, 111], [120, 122, 124, 125], [122, 124, 125, 127], [124, 125, 127]]",3020,"A,M",Finetune DialoGPT - Normal
4,0,1,of,27,79,3,A,"24,27,98,103","[[24, 27], [98, 103]]",3020,"A,M",Finetune DialoGPT - Normal
6,2,1,you,29,21,2,A,"24,29,38,40,43,45","[[24, 29], [38, 40, 43], [40, 43, 45]]",3020,"A,M",Finetune DialoGPT - Normal
5,1,1,in,41,53,7,A,"40,41,43,88,93","[[40, 41, 43], [88, 93]]",3020,"A,M",Finetune DialoGPT - Normal
6,2,1,it,43,31,5,A,"38,40,43,45,68,69","[[38, 40, 43], [40, 43, 45], [68, 69]]",3020,"A,M",Finetune DialoGPT - Normal
9,1,1,that,43,55,3,A,"38,40,43,64,65,66,69,92,93","[[38, 40, 43], [40, 43], [64, 65, 66, 69], [66, 69], [92, 93]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,was,93,1,9,A,"92,93","[[92, 93]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,just,127,3,3,A,"124,127","[[124, 127]]",3020,"A,M",Finetune DialoGPT - Normal
5,1,1,have,63,35,1,A,"58,63,88,90,93","[[58, 63], [88, 90, 93]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,like,27,3,1,A,"24,27","[[24, 27]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,been,59,3,2,A,"56,59","[[56, 59]]",3020,"A,M",Finetune DialoGPT - Normal
3,1,1,is,43,5,2,A,"40,43,45","[[40, 43, 45]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,little,103,5,4,A,"98,103","[[98, 103]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,well,19,3,1,A,"16,19","[[16, 19]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,bit,103,5,4,A,"98,103","[[98, 103]]",3020,"A,M",Finetune DialoGPT - Normal
4,2,1,they,43,7,1,A,"38,40,43,45","[[38, 40, 43], [40, 43, 45]]",3020,"A,M",Finetune DialoGPT - Normal
3,1,1,do,43,5,1,A,"38,40,43","[[38, 40, 43]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,did,43,3,1,A,"40,43","[[40, 43]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,place,41,1,2,A,"40,41","[[40, 41]]",3020,"A,M",Finetune DialoGPT - Normal
3,1,1,with,125,3,1,A,"124,125,127","[[124, 125, 127]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,as,43,3,1,A,"40,43","[[40, 43]]",3020,"A,M",Finetune DialoGPT - Normal
2,0,1,what,43,3,1,A,"40,43","[[40, 43]]",3020,"A,M",Finetune DialoGPT - Normal
5,1,2,uh-huh .,63,45,7,A,"62,63,65,102,107","[[62, 63, 65], [102, 107]]",3028,"A,M",Finetune DialoGPT - Normal
6,2,2,yeah .,101,19,1,A,"98,100,101,112,114,117","[[98, 100, 101], [100, 101], [112, 114, 117], [114, 117]]",3028,"A,M",Finetune DialoGPT - Normal
9,1,1,the,7,55,1,A,"4,7,10,11,52,53,56,57,59","[[4, 7], [10, 11], [52, 53, 56, 57], [56, 57, 59]]",3028,"A,M",Finetune DialoGPT - Normal
12,4,1,yeah,73,49,1,A,"68,72,73,77,98,100,101,106,107,112,114,117","[[68, 72, 73], [72, 73, 77], [98, 100, 101], [100, 101], [106, 107], [112, 114, 117], [114, 117]]",3028,"A,M",Finetune DialoGPT - Normal
5,1,1,uh-huh,63,45,7,A,"62,63,65,102,107","[[62, 63, 65], [102, 107]]",3028,"A,M",Finetune DialoGPT - Normal
2,0,1,that,125,3,2,A,"122,125","[[122, 125]]",3028,"A,M",Finetune DialoGPT - Normal
3,1,1,in,23,3,1,A,"22,23,25","[[22, 23, 25]]",3028,"A,M",Finetune DialoGPT - Normal
2,0,1,for,97,5,1,A,"92,97","[[92, 97]]",3028,"A,M",Finetune DialoGPT - Normal
2,0,1,not,53,5,1,A,"48,53","[[48, 53]]",3028,"A,M",Finetune DialoGPT - Normal
5,1,1,food,53,9,1,A,"52,53,55,56,61","[[52, 53, 55], [56, 61]]",3028,"A,M",Finetune DialoGPT - Normal
9,3,2,", i",49,33,1,A,"44,46,49,64,65,67,69,74,77","[[44, 46, 49], [46, 49], [64, 65, 67, 69], [74, 77]]",3045,"A,M",Finetune DialoGPT - Normal
4,0,2,uh-huh .,39,49,5,A,"36,39,80,85","[[36, 39], [80, 85]]",3045,"A,M",Finetune DialoGPT - Normal
7,1,2,yeah .,41,47,5,A,"38,41,54,55,82,83,85","[[38, 41], [54, 55], [82, 83, 85]]",3045,"A,M",Finetune DialoGPT - Normal
2,0,2,"yeah ,",51,1,4,A,"50,51","[[50, 51]]",3045,"A,M",Finetune DialoGPT - Normal
2,0,2,. i,51,5,1,A,"46,51","[[46, 51]]",3045,"A,M",Finetune DialoGPT - Normal
15,5,1,and,31,83,1,A,"26,31,44,46,49,56,57,59,88,90,92,93,95,104,109","[[26, 31], [44, 46, 49], [46, 49], [56, 57, 59], [88, 90, 92, 93], [90, 92, 93, 95], [92, 93, 95], [104, 109]]",3045,"A,M",Finetune DialoGPT - Normal
11,1,1,of,37,73,1,A,"32,37,46,49,50,51,53,62,63,102,105","[[32, 37], [46, 49, 50, 51], [50, 51, 53], [62, 63], [102, 105]]",3045,"A,M",Finetune DialoGPT - Normal
12,4,1,you,49,61,1,A,"46,49,51,56,57,59,61,88,92,93,106,107","[[46, 49, 51], [56, 57, 59, 61], [88, 92, 93], [92, 93], [106, 107]]",3045,"A,M",Finetune DialoGPT - Normal
8,2,1,that,49,59,2,A,"46,49,88,92,93,95,102,105","[[46, 49], [88, 92, 93], [92, 93, 95], [102, 105]]",3045,"A,M",Finetune DialoGPT - Normal
9,3,1,it,47,15,1,A,"44,46,47,48,49,52,56,57,59","[[44, 46, 47, 48, 49], [46, 47, 48, 49], [48, 49], [52, 56, 57], [56, 57, 59]]",3045,"A,M",Finetune DialoGPT - Normal
4,0,1,uh-huh,39,49,5,A,"36,39,80,85","[[36, 39], [80, 85]]",3045,"A,M",Finetune DialoGPT - Normal
5,3,1,was,49,7,2,A,"44,46,48,49,51","[[44, 46, 48, 49], [46, 48, 49, 51], [48, 49, 51]]",3045,"A,M",Finetune DialoGPT - Normal
3,1,1,what,49,5,1,A,"46,49,51","[[46, 49, 51]]",3045,"A,M",Finetune DialoGPT - Normal
2,0,3,", i think",47,5,1,A,"42,47","[[42, 47]]",3056,"A,M",Finetune DialoGPT - Normal
9,1,2,yeah .,35,31,3,A,"30,35,48,49,52,53,56,58,61","[[30, 35], [48, 49, 52, 53], [52, 53], [56, 58, 61]]",3056,"A,M",Finetune DialoGPT - Normal
3,1,2,", the",51,5,1,A,"50,51,55","[[50, 51, 55]]",3056,"A,M",Finetune DialoGPT - Normal
2,0,2,i think,47,5,2,A,"42,47","[[42, 47]]",3056,"A,M",Finetune DialoGPT - Normal
2,0,2,right .,37,5,1,A,"32,37","[[32, 37]]",3056,"A,M",Finetune DialoGPT - Normal
12,2,1,i,25,39,1,A,"24,25,26,27,38,39,41,42,44,47,60,63","[[24, 25, 26, 27], [26, 27], [38, 39, 41], [42, 44, 47], [44, 47], [60, 63]]",3056,"A,M",Finetune DialoGPT - Normal
16,4,1,yeah,21,43,1,A,"18,21,23,30,35,38,42,43,48,49,51,52,53,56,58,61","[[18, 21, 23], [30, 35], [38, 42, 43], [42, 43], [48, 49, 51, 52, 53], [52, 53], [56, 58, 61]]",3056,"A,M",Finetune DialoGPT - Normal
5,1,1,that,7,33,1,A,"6,7,9,38,39","[[6, 7, 9], [38, 39]]",3056,"A,M",Finetune DialoGPT - Normal
4,2,1,of,27,5,2,A,"26,27,29,31","[[26, 27, 29, 31]]",3056,"A,M",Finetune DialoGPT - Normal
5,1,1,book,47,11,1,A,"46,47,51,52,57","[[46, 47, 51], [52, 57]]",3056,"A,M",Finetune DialoGPT - Normal
2,0,2,", that",73,3,1,A,"70,73","[[70, 73]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,2,go back,13,1,1,A,"12,13","[[12, 13]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,2,think that,43,3,1,A,"40,43","[[40, 43]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,2,still living,25,1,1,A,"24,25","[[24, 25]]",3067,"A,M",Finetune DialoGPT - Normal
5,1,1,you,41,37,3,A,"40,41,72,74,77","[[40, 41], [72, 74, 77]]",3067,"A,M",Finetune DialoGPT - Normal
4,0,1,to,43,19,1,A,"40,43,54,59","[[40, 43], [54, 59]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,in,77,5,1,A,"72,77","[[72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
5,1,1,is,17,63,1,A,"14,17,72,73,77","[[14, 17], [72, 73, 77]]",3067,"A,M",Finetune DialoGPT - Normal
4,0,1,do,17,65,1,A,"12,17,72,77","[[12, 17], [72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
7,1,1,not,31,51,2,A,"26,28,31,60,61,72,77","[[26, 28, 31], [28, 31], [60, 61], [72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,we,51,3,1,A,"48,51","[[48, 51]]",3067,"A,M",Finetune DialoGPT - Normal
3,1,1,are,77,5,3,A,"72,74,77","[[72, 74, 77], [74, 77]]",3067,"A,M",Finetune DialoGPT - Normal
3,1,1,go,13,5,1,A,"12,13,17","[[12, 13, 17]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,this,77,5,3,A,"72,77","[[72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,all,77,1,1,A,"76,77","[[76, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,back,13,1,1,A,"12,13","[[12, 13]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,it's,41,1,1,A,"40,41","[[40, 41]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,there,31,3,1,A,"28,31","[[28, 31]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,your,77,5,3,A,"72,77","[[72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,would,31,5,1,A,"26,31","[[26, 31]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,nice,77,1,1,A,"76,77","[[76, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,take,77,5,1,A,"72,77","[[72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,1,what,77,5,1,A,"72,77","[[72, 77]]",3067,"A,M",Finetune DialoGPT - Normal
2,0,2,"well ,",97,3,1,A,"94,97","[[94, 97]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,", so",37,1,1,A,"36,37","[[36, 37]]",3070,"A,M",Finetune DialoGPT - Normal
3,1,2,"the ,",67,5,4,A,"62,64,67","[[62, 64, 67]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,do you,25,3,2,A,"22,25","[[22, 25]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,a pro,15,1,1,A,"14,15","[[14, 15]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,a problem,89,1,1,A,"88,89","[[88, 89]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,from the,67,5,1,A,"62,67","[[62, 67]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,like a,37,1,1,A,"36,37","[[36, 37]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,this .,15,1,1,A,"14,15","[[14, 15]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,2,town hall,37,1,1,A,"36,37","[[36, 37]]",3070,"A,M",Finetune DialoGPT - Normal
7,1,1,a,15,75,3,A,"14,15,17,36,37,88,89","[[14, 15, 17], [36, 37], [88, 89]]",3070,"A,M",Finetune DialoGPT - Normal
6,2,1,the,67,35,2,A,"62,64,67,92,94,97","[[62, 64, 67], [64, 67], [92, 94, 97], [94, 97]]",3070,"A,M",Finetune DialoGPT - Normal
5,1,1,right,53,27,6,A,"50,53,74,76,77","[[50, 53], [74, 76, 77], [76, 77]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,so,37,1,2,A,"36,37","[[36, 37]]",3070,"A,M",Finetune DialoGPT - Normal
4,0,1,i,67,13,1,A,"64,67,72,77","[[64, 67], [72, 77]]",3070,"A,M",Finetune DialoGPT - Normal
3,1,1,had,97,5,1,A,"92,94,97","[[92, 94, 97]]",3070,"A,M",Finetune DialoGPT - Normal
5,1,1,in,23,45,2,A,"22,23,25,62,67","[[22, 23, 25], [62, 67]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,it's,9,3,2,A,"6,9","[[6, 9]]",3070,"A,M",Finetune DialoGPT - Normal
3,1,1,family,13,5,2,A,"12,13,17","[[12, 13, 17]]",3070,"A,M",Finetune DialoGPT - Normal
4,0,1,just,81,11,2,A,"78,81,84,89","[[78, 81], [84, 89]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,was,97,5,3,A,"92,97","[[92, 97]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,well,97,3,1,A,"94,97","[[94, 97]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,all,67,5,1,A,"62,67","[[62, 67]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,this,15,1,1,A,"14,15","[[14, 15]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,once,85,1,3,A,"84,85","[[84, 85]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,meet,19,1,1,A,"18,19","[[18, 19]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,wonderful,71,1,1,A,"70,71","[[70, 71]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,1,we'd,73,1,1,A,"72,73","[[72, 73]]",3070,"A,M",Finetune DialoGPT - Normal
2,0,3,nice talking with,101,1,1,A,"100,101","[[100, 101]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,2,", and",51,5,3,A,"46,51","[[46, 51]]",3072,"A,M",Finetune DialoGPT - Normal
3,1,2,", that",11,5,2,A,"6,10,11","[[6, 10, 11], [10, 11]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,2,"know ,",61,1,5,A,"60,61","[[60, 61]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,2,nice .,25,3,3,A,"22,25","[[22, 25]]",3072,"A,M",Finetune DialoGPT - Normal
3,1,2,a lot,51,5,4,A,"46,50,51","[[46, 50, 51], [50, 51]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,2,a nice,1,1,1,A,"0,1","[[0, 1]]",3072,"A,M",Finetune DialoGPT - Normal
8,2,1,a,1,51,1,A,"0,1,16,18,21,46,50,51","[[0, 1], [16, 18, 21], [18, 21], [46, 50, 51], [50, 51]]",3072,"A,M",Finetune DialoGPT - Normal
5,1,1,that,11,45,4,A,"6,10,11,46,51","[[6, 10, 11], [10, 11], [46, 51]]",3072,"A,M",Finetune DialoGPT - Normal
3,1,1,was,51,5,7,A,"46,50,51","[[46, 50, 51], [50, 51]]",3072,"A,M",Finetune DialoGPT - Normal
5,1,1,the,61,15,9,A,"56,61,68,70,71","[[56, 61], [68, 70, 71], [70, 71]]",3072,"A,M",Finetune DialoGPT - Normal
6,0,1,nice,1,101,1,A,"0,1,22,25,100,101","[[0, 1], [22, 25], [100, 101]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,there,11,3,1,A,"8,11","[[8, 11]]",3072,"A,M",Finetune DialoGPT - Normal
5,1,1,so,21,35,1,A,"16,18,21,46,51","[[16, 18, 21], [18, 21], [46, 51]]",3072,"A,M",Finetune DialoGPT - Normal
3,1,1,in,71,3,9,A,"68,70,71","[[68, 70, 71], [70, 71]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,would,67,1,7,A,"66,67","[[66, 67]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,know,61,1,6,A,"60,61","[[60, 61]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,be,69,3,4,A,"66,69","[[66, 69]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,with,101,1,3,A,"100,101","[[100, 101]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,my,51,3,2,A,"48,51","[[48, 51]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,talking,101,1,2,A,"100,101","[[100, 101]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,1,urban,51,1,1,A,"50,51","[[50, 51]]",3072,"A,M",Finetune DialoGPT - Normal
2,0,4,", you know ,",79,5,1,A,"74,79","[[74, 79]]",3092,"A,M",Finetune DialoGPT - Normal
5,1,3,", uh ,",79,19,6,A,"76,79,92,93,95","[[76, 79], [92, 93, 95]]",3092,"A,M",Finetune DialoGPT - Normal
4,0,3,"you know ,",21,63,1,A,"16,21,74,79","[[16, 21], [74, 79]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,3,that would be,53,1,2,A,"52,53","[[52, 53]]",3092,"A,M",Finetune DialoGPT - Normal
10,2,2,", uh",27,69,3,A,"26,27,29,60,65,76,79,92,93,95","[[26, 27, 29], [60, 65], [76, 79], [92, 93, 95]]",3092,"A,M",Finetune DialoGPT - Normal
5,1,2,"uh ,",79,19,3,A,"76,79,92,93,95","[[76, 79], [92, 93, 95]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,uh-huh .,43,5,1,A,"38,43","[[38, 43]]",3092,"A,M",Finetune DialoGPT - Normal
5,1,2,", i",51,59,1,A,"46,48,51,104,105","[[46, 48, 51], [48, 51], [104, 105]]",3092,"A,M",Finetune DialoGPT - Normal
5,1,2,"and ,",93,17,3,A,"88,92,93,102,105","[[88, 92, 93], [92, 93], [102, 105]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,", and",93,3,3,A,"90,93","[[90, 93]]",3092,"A,M",Finetune DialoGPT - Normal
6,0,2,"know ,",21,79,1,A,"16,21,74,79,92,95","[[16, 21], [74, 79], [92, 95]]",3092,"A,M",Finetune DialoGPT - Normal
4,0,2,you know,21,63,1,A,"16,21,74,79","[[16, 21], [74, 79]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,", you",79,5,2,A,"74,79","[[74, 79]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,would be,53,1,5,A,"52,53","[[52, 53]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,"well ,",105,1,1,A,"104,105","[[104, 105]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,yeah .,55,1,1,A,"54,55","[[54, 55]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,", a",93,1,1,A,"92,93","[[92, 93]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,2,", in",93,5,1,A,"88,93","[[88, 93]]",3092,"A,M",Finetune DialoGPT - Normal
19,7,1,and,17,95,3,A,"12,17,18,21,32,33,35,74,79,88,90,92,93,95,97,100,102,105,107","[[12, 17], [18, 21], [32, 33, 35], [74, 79], [88, 90, 92, 93], [90, 92, 93, 95], [92, 93, 95, 97], [100, 102, 105], [102, 105, 107]]",3092,"A,M",Finetune DialoGPT - Normal
12,2,1,you,17,79,4,A,"14,16,17,21,44,45,46,49,74,79,92,93","[[14, 16, 17], [16, 17, 21], [44, 45, 46, 49], [46, 49], [74, 79], [92, 93]]",3092,"A,M",Finetune DialoGPT - Normal
7,1,1,that,49,49,8,A,"46,49,51,52,53,92,95","[[46, 49, 51], [52, 53], [92, 95]]",3092,"A,M",Finetune DialoGPT - Normal
3,1,1,right,25,5,1,A,"20,22,25","[[20, 22, 25], [22, 25]]",3092,"A,M",Finetune DialoGPT - Normal
6,0,1,the,21,89,2,A,"16,21,88,93,100,105","[[16, 21], [88, 93], [100, 105]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,uh-huh,43,5,1,A,"38,43","[[38, 43]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,they,45,1,7,A,"44,45","[[44, 45]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,in,93,5,2,A,"88,93","[[88, 93]]",3092,"A,M",Finetune DialoGPT - Normal
6,0,1,it,21,61,1,A,"16,21,60,63,72,77","[[16, 21], [60, 63], [72, 77]]",3092,"A,M",Finetune DialoGPT - Normal
6,0,1,know,21,79,1,A,"16,21,74,79,92,95","[[16, 21], [74, 79], [92, 95]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,a,93,1,1,A,"92,93","[[92, 93]]",3092,"A,M",Finetune DialoGPT - Normal
4,0,1,to,79,17,2,A,"76,79,88,93","[[76, 79], [88, 93]]",3092,"A,M",Finetune DialoGPT - Normal
4,0,1,would,45,9,3,A,"44,45,52,53","[[44, 45], [52, 53]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,of,93,5,6,A,"88,93","[[88, 93]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,are,93,1,4,A,"92,93","[[92, 93]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,be,53,1,2,A,"52,53","[[52, 53]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,is,91,1,4,A,"90,91","[[90, 91]]",3092,"A,M",Finetune DialoGPT - Normal
3,1,1,because,95,5,2,A,"92,95,97","[[92, 95, 97]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,for,17,5,2,A,"12,17","[[12, 17]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,if,45,1,2,A,"44,45","[[44, 45]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,just,95,3,3,A,"92,95","[[92, 95]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,really,93,3,1,A,"90,93","[[90, 93]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,was,105,5,2,A,"100,105","[[100, 105]]",3092,"A,M",Finetune DialoGPT - Normal
2,0,1,work,91,3,1,A,"88,91","[[88, 91]]",3092,"A,M",Finetune DialoGPT - Normal
14,4,2,yeah .,21,67,2,A,"18,21,23,46,47,52,53,58,60,62,63,80,82,85","[[18, 21, 23], [46, 47], [52, 53], [58, 60, 62, 63], [60, 62, 63], [62, 63], [80, 82, 85]]",3131,"A,M",Finetune DialoGPT - Normal
8,2,2,uh-huh .,21,77,1,A,"16,21,28,29,31,33,88,93","[[16, 21], [28, 29, 31, 33], [88, 93]]",3131,"A,M",Finetune DialoGPT - Normal
2,0,2,you know,59,1,1,A,"58,59","[[58, 59]]",3131,"A,M",Finetune DialoGPT - Normal
5,1,1,to,25,25,1,A,"24,25,44,47,49","[[24, 25], [44, 47, 49]]",3131,"A,M",Finetune DialoGPT - Normal
5,1,1,a,13,73,1,A,"10,13,78,81,83","[[10, 13], [78, 81, 83]]",3131,"A,M",Finetune DialoGPT - Normal
7,1,1,it,7,73,1,A,"2,7,38,39,70,74,75","[[2, 7], [38, 39], [70, 74, 75], [74, 75]]",3131,"A,M",Finetune DialoGPT - Normal
5,1,1,so,7,25,1,A,"4,6,7,24,29","[[4, 6, 7], [6, 7], [24, 29]]",3131,"A,M",Finetune DialoGPT - Normal
3,1,1,in,47,5,1,A,"44,47,49","[[44, 47, 49]]",3131,"A,M",Finetune DialoGPT - Normal
4,0,1,you,47,15,2,A,"44,47,58,59","[[44, 47], [58, 59]]",3131,"A,M",Finetune DialoGPT - Normal
2,0,1,it's,59,1,1,A,"58,59","[[58, 59]]",3131,"A,M",Finetune DialoGPT - Normal
3,1,1,was,7,5,1,A,"2,4,7","[[2, 4, 7], [4, 7]]",3131,"A,M",Finetune DialoGPT - Normal
2,0,1,know,59,1,1,A,"58,59","[[58, 59]]",3131,"A,M",Finetune DialoGPT - Normal
4,0,1,that's,61,25,2,A,"58,61,78,83","[[58, 61], [78, 83]]",3131,"A,M",Finetune DialoGPT - Normal
2,0,1,much,15,5,1,A,"10,15","[[10, 15]]",3131,"A,M",Finetune DialoGPT - Normal
3,1,3,", uh ,",101,5,3,A,"96,98,101","[[96, 98, 101], [98, 101]]",3152,"A,M",Finetune DialoGPT - Normal
5,1,2,", uh",23,83,1,A,"18,23,96,98,101","[[18, 23], [96, 98, 101], [98, 101]]",3152,"A,M",Finetune DialoGPT - Normal
3,1,2,"uh ,",101,5,3,A,"96,98,101","[[96, 98, 101], [98, 101]]",3152,"A,M",Finetune DialoGPT - Normal
4,0,2,yeah .,49,35,1,A,"48,49,78,83","[[48, 49], [78, 83]]",3152,"A,M",Finetune DialoGPT - Normal
3,1,2,"so ,",21,5,1,A,"18,21,23","[[18, 21, 23]]",3152,"A,M",Finetune DialoGPT - Normal
7,1,1,and,61,45,1,A,"56,60,61,74,79,96,101","[[56, 60, 61], [60, 61], [74, 79], [96, 101]]",3152,"A,M",Finetune DialoGPT - Normal
10,2,1,yeah,29,57,1,A,"26,28,29,48,49,62,65,67,78,83","[[26, 28, 29], [28, 29], [48, 49], [62, 65, 67], [78, 83]]",3152,"A,M",Finetune DialoGPT - Normal
4,0,1,the,47,33,3,A,"42,47,70,75","[[42, 47], [70, 75]]",3152,"A,M",Finetune DialoGPT - Normal
5,1,1,to,19,89,1,A,"14,19,98,99,103","[[14, 19], [98, 99, 103]]",3152,"A,M",Finetune DialoGPT - Normal
